,catchment3,catchment4,catchment5,catchment6,catchment_1,catchment_2
31696,[0.06540739],[0.],[0.03840912],[0.03877459],[0.04322074],[0.06699802]
31697,[0.06425741],[0.],[0.03773347],[0.0380929],[0.04246042],[0.06581866]
31698,[0.06238253],[0.],[0.0366336],[0.03698266],[0.0412223],[0.06390058]
31699,[0.06021302],[0.],[0.0353592],[0.0356953],[0.03978806],[0.06167664]
31700,[0.05817226],[0.],[0.03415997],[0.0344857],[0.03843936],[0.05958662]
31701,[0.05696698],[0.],[0.03345235],[0.0337703],[0.03764275],[0.05835197]
31702,[0.05540227],[0.],[0.03253392],[0.03284323],[0.03660854],[0.05674925]
31703,[0.0538583],[0.],[0.03162758],[0.03192739],[0.03558902],[0.05516726]
31704,[0.0529537],[0.],[0.03109622],[0.03139171],[0.03499114],[0.05424106]
31705,[0.0524111],[0.],[0.03077741],[0.0310703],[0.03463258],[0.05368464]
31706,[0.05176829],[0.],[0.03039984],[0.03068842],[0.03420749],[0.05302714]
31707,[0.04934736],[0.],[0.02897856],[0.02925331],[0.03260822],[0.05054659]
31708,[0.04865011],[0.],[0.02856902],[0.02884118],[0.03214771],[0.04983379]
31709,[0.04678042],[0.],[0.02747088],[0.02773267],[0.03091219],[0.0479183]
31710,[0.04534704],[0.],[0.02663021],[0.02688336],[0.02996525],[0.04645123]
31711,[0.04435344],[0.],[0.02604614],[0.02629411],[0.02930861],[0.04543258]
31712,[0.04419533],[0.],[0.02595283],[0.02619907],[0.02920406],[0.04527101]
31713,[0.04311706],[0.],[0.02532038],[0.02556144],[0.02849213],[0.04416682]
31714,[0.04268938],[0.],[0.02506896],[0.02530742],[0.02820874],[0.0437279]
31715,[0.06789485],[0.],[0.03987014],[0.04024944],[0.04486406],[0.06954595]
31716,[0.06686842],[0.],[0.03926794],[0.03964118],[0.04418582],[0.06849533]
31717,[0.06330269],[0.],[0.03717274],[0.03752611],[0.0418297],[0.06484147]
31718,[0.06250694],[0.],[0.03670618],[0.03705523],[0.04130352],[0.06402672]
31719,[0.06215098],[0.],[0.03649709],[0.03684442],[0.04106851],[0.06366211]
31720,[0.06162566],[0.],[0.03618864],[0.03653338],[0.04072205],[0.0631247]
31721,[0.06035386],[0.],[0.03544128],[0.0357791],[0.03988051],[0.06182093]
31722,[0.05895072],[0.],[0.03461789],[0.03494621],[0.03895344],[0.0603841]
31723,[0.05766336],[0.],[0.03386275],[0.03418502],[0.03810413],[0.05906563]
31724,[0.05654794],[0.],[0.03320698],[0.0335232],[0.03736627],[0.05792342]
31725,[0.05589734],[0.],[0.03282509],[0.03313699],[0.03693686],[0.05725728]
31726,[0.05455987],[0.],[0.03203885],[0.03234384],[0.03605213],[0.05588611]
31727,[0.05412355],[0.],[0.0317831],[0.0320855],[0.03576442],[0.05544029]
31728,[0.0531697],[0.],[0.03122323],[0.03152045],[0.0351337],[0.05446224]
31729,[0.05267117],[0.],[0.03093034],[0.0312241],[0.03480451],[0.05395162]
31730,[0.05141059],[0.],[0.03018989],[0.03047674],[0.03397162],[0.0526608]
31731,[0.05104598],[0.],[0.02997648],[0.03026074],[0.03373056],[0.05228842]
31732,[0.05048784],[0.],[0.02964816],[0.02993069],[0.0333625],[0.05171645]
31733,[0.05010941],[0.],[0.02942611],[0.02970605],[0.03311194],[0.05132765]
31734,[0.04933699],[0.],[0.02897251],[0.02924899],[0.03260218],[0.05053795]
31735,[0.04868467],[0.],[0.02858976],[0.02886106],[0.03217018],[0.04986835]
31736,[0.04766774],[0.],[0.02799187],[0.02825798],[0.03149798],[0.04882723]
31737,[0.04751222],[0.],[0.02790029],[0.02816554],[0.03139517],[0.04866653]
31738,[0.04621536],[0.],[0.0271391],[0.02739744],[0.03053894],[0.04733942]
31739,[0.04503773],[0.],[0.0264479],[0.02669933],[0.02976048],[0.04613242]
31740,[0.04473187],[0.],[0.02626819],[0.02651789],[0.0295583],[0.04581965]
31741,[0.04470422],[0.],[0.02625178],[0.02650234],[0.02954016],[0.045792]
31742,[0.04431888],[0.],[0.02602541],[0.02627251],[0.02928528],[0.04539715]
31743,[0.04336157],[0.],[0.02546294],[0.02570486],[0.02865197],[0.04441478]
31744,[0.04307299],[0.],[0.0252936],[0.02553379],[0.02846189],[0.0441193]
31745,[0.04196621],[0.],[0.02464387],[0.02487802],[0.02773094],[0.04298746]
31746,[0.02493936],[0.],[0.0146448],[0.0147839],[0.01647994],[0.02554589]
31747,[0.02469398],[0.],[0.01450138],[0.01463962],[0.0163175],[0.02529446]
31748,[0.02449786],[0.],[0.0143856],[0.01452298],[0.0161879],[0.02509315]
31749,[0.0240719],[0.],[0.0141359],[0.01427069],[0.0159071],[0.02465856]
31750,[0.02366669],[0.],[0.01389744],[0.01402963],[0.0156384],[0.02424125]
31751,[0.02329776],[0.],[0.01368144],[0.01381104],[0.01539475],[0.02386454]
31752,[0.02317334],[0.],[0.013608],[0.0137376],[0.01531267],[0.02373581]
31753,[0.02303338],[0.],[0.01352592],[0.01365466],[0.01522022],[0.02359411]
31754,[0.02268086],[0.],[0.01331942],[0.01344557],[0.01498781],[0.0232321]
31755,[0.02173651],[0.],[0.01276387],[0.01288483],[0.01436227],[0.02226355]
31756,[0.02149546],[0.],[0.01262304],[0.01274314],[0.01420416],[0.02201818]
31757,[0.0210937],[0.],[0.01238717],[0.01250467],[0.01393891],[0.02160691]
31758,[0.02076019],[0.],[0.01219018],[0.01230595],[0.01371773],[0.02126477]
31759,[0.0206185],[0.],[0.0121081],[0.01222301],[0.01362442],[0.02112048]
31760,[0.02032646],[0.],[0.01193616],[0.01204934],[0.01343088],[0.02082067]
31761,[0.01991347],[0.],[0.01169424],[0.01180483],[0.01315872],[0.02039731]
31762,[0.01976054],[0.],[0.01160438],[0.01171411],[0.01305763],[0.02024093]
31763,[0.01947283],[0.],[0.01143504],[0.0115439],[0.01286755],[0.01994544]
31764,[0.01927152],[0.],[0.01131667],[0.01142467],[0.0127345],[0.01973981]
31765,[0.01881965],[0.],[0.01105142],[0.01115597],[0.01243555],[0.01927757]
31766,[0.018684],[0.],[0.01097107],[0.01107562],[0.0123457],[0.0191376]
31767,[0.01854403],[0.],[0.01088986],[0.01099354],[0.01225411],[0.0189959]
31768,[0.01854403],[0.],[0.01088899],[0.01099354],[0.01225325],[0.01899504]
31769,[0.01816042],[0.],[0.01066435],[0.01076544],[0.0120001],[0.01860192]
31770,[0.01772237],[0.],[0.01040688],[0.01050538],[0.01171066],[0.01815264]
31771,[0.01699315],[0.],[0.00997834],[0.01007424],[0.01122854],[0.01740614]
31772,[0.20859034],[0.],[0.12249101],[0.12365568],[0.13783392],[0.21366202]
31773,[0.19551715],[0.],[0.11481437],[0.1159056],[0.12919565],[0.20027088]
31774,[0.18449165],[0.],[0.10833955],[0.10936944],[0.1219104],[0.18897754]
31775,[0.1673352],[0.],[0.09826445],[0.0991993],[0.11057299],[0.17140378]
31776,[0.03496954],[0.],[0.02053469],[0.02072995],[0.02310682],[0.03581885]
31777,[0.03392669],[0.],[0.01992298],[0.02011219],[0.02241821],[0.03475181]
31778,[0.0332977],[0.],[0.01955318],[0.01973894],[0.02200262],[0.03410726]
31779,[0.03262118],[0.],[0.01915661],[0.01933891],[0.02155594],[0.03341434]
31780,[0.13234147],[0.],[0.07771594],[0.07845379],[0.08744976],[0.13555987]
31781,[1.0867392],[0.],[0.63816941],[0.64423814],[0.71810496],[1.11316464]
31782,[0.98992973],[0.],[0.5813208],[0.58684867],[0.65413526],[1.0140025]
31783,[4.25221834],[0.],[2.49704813],[2.52079171],[2.80982045],[4.35562099]
31784,[3.27477254],[0.],[1.9230575],[1.94134406],[2.16393466],[3.35440656]
31785,[2.3984951],[0.],[1.40847725],[1.42187011],[1.58489914],[2.45681856]
31786,[2.01658723],[0.],[1.18420877],[1.19546928],[1.33253942],[2.06562528]
31787,[1.60920259],[0.],[0.9449784],[0.953964],[1.06334381],[1.64833402]
31788,[1.24791494],[0.],[0.73281802],[0.73978531],[0.82460851],[1.27825949]
31789,[1.05024384],[0.],[0.61673875],[0.62260358],[0.69398986],[1.07578282]
31790,[2.36606054],[0.],[1.3894321],[1.40264352],[1.56346762],[2.4235969]
31791,[2.01549859],[0.],[1.18356941],[1.19482387],[1.33181971],[2.06450986]
31792,[1.60730438],[0.],[0.94386384],[0.95283907],[1.06208928],[1.64638915]
31793,[3.85114262],[0.],[2.26152173],[2.28302669],[2.54479277],[3.94479072]
31794,[9.81425549],[0.],[5.76326448],[5.81806627],[6.48515376],[10.05291043]
31795,[6.39368208],[0.],[3.75458803],[3.79028851],[4.22487533],[6.54915802]
31796,[4.35024259],[0.],[2.5546104],[2.57890176],[2.8745928],[4.45602816]
31797,[3.46975142],[0.],[2.03755565],[2.05692998],[2.29277434],[3.55412534]
31798,[2.5710817],[0.],[1.50982704],[1.52418326],[1.69894368],[2.63360419]
31799,[2.10652013],[0.],[1.23702077],[1.24878326],[1.39196621],[2.15774582]
31800,[1.68166714],[0.],[0.98753213],[0.99692208],[1.11122669],[1.72256026]
31801,[1.3180631],[0.],[0.77401094],[0.78137136],[0.87096125],[1.35011491]
31802,[1.07426218],[0.],[0.63084355],[0.63684144],[0.70986067],[1.10038608]
31803,[0.97452461],[0.],[0.57227299],[0.57771446],[0.64395475],[0.99822067]
31804,[0.84032381],[0.],[0.49346669],[0.49815907],[0.55527638],[0.86075741]
31805,[1.69701523],[0.],[0.99654451],[1.00602086],[1.12136918],[1.7382816]
31806,[1.32730099],[0.],[0.77943686],[0.78684826],[0.87706627],[1.35957744]
31807,[1.64708554],[0.],[0.96722467],[0.97642109],[1.08837648],[1.68713798]
31808,[1.47096259],[0.],[0.86379955],[0.87201274],[0.97199654],[1.50673306]
31809,[1.27403453],[0.],[0.74815661],[0.75527078],[0.84186778],[1.30501498]
31810,[3.65008982],[0.],[2.14345699],[2.16383875],[2.41193981],[3.73884941]
31811,[2.93971248],[0.],[1.72629965],[1.74271478],[1.9425312],[3.01119898]
31812,[8.32556189],[0.],[4.88905286],[4.93554125],[5.50144051],[8.5280161]
31813,[6.38313091],[0.],[3.74839142],[3.78403402],[4.21790371],[6.53834938]
31814,[4.78089389],[0.],[2.80750406],[2.83419907],[3.15916243],[4.897152]
31815,[3.74911891],[0.],[2.2016111],[2.22254496],[2.47737744],[3.84028819]
31816,[3.07441181],[0.],[1.80539885],[1.82256566],[2.03153789],[3.14917286]
31817,[2.29378435],[0.],[1.34698896],[1.3597969],[1.51570829],[2.34956333]
31818,[1.8402215],[0.],[1.08064022],[1.09091578],[1.21599792],[1.88496893]
31819,[1.53326563],[0.],[0.90038563],[0.90894701],[1.01316528],[1.57054982]
31820,[1.34136864],[0.],[0.78769757],[0.79518758],[0.88636205],[1.37398637]
31821,[1.13883667],[0.],[0.66876365],[0.67512269],[0.75253104],[1.16653046]
31822,[0.95447549],[0.],[0.56050099],[0.56583014],[0.63070704],[0.97768598]
31823,[0.74331821],[0.],[0.4365023],[0.4406521],[0.49117709],[0.76139395]
31824,[0.61813498],[0.],[0.36298973],[0.36644141],[0.40845686],[0.63316598]
31825,[0.54075859],[0.],[0.31755197],[0.32057078],[0.35732707],[0.55390781]
31826,[0.49951296],[0.],[0.29333059],[0.29612045],[0.33007306],[0.51165907]
31827,[0.41302829],[0.],[0.24254467],[0.24485069],[0.27292464],[0.42307229]
31828,[0.35384861],[0.],[0.20779114],[0.2097671],[0.23381914],[0.36245232]
31829,[0.28938298],[0.],[0.16993584],[0.17155238],[0.19122134],[0.29642026]
31830,[0.25127712],[0.],[0.14755824],[0.14896224],[0.16604093],[0.25738733]
31831,[0.22226918],[0.],[0.13052362],[0.13176518],[0.14687309],[0.2276735]
31832,[0.20240755],[0.],[0.11886048],[0.11998973],[0.13374806],[0.20732803]
31833,[0.17882986],[0.],[0.10501488],[0.10601366],[0.11816842],[0.18317837]
31834,[0.15420931],[0.],[0.0905567],[0.09141811],[0.10190016],[0.15795907]
31835,[0.13458874],[0.],[0.07903526],[0.07978694],[0.08893498],[0.13786157]
31836,[0.1210248],[0.],[0.07107005],[0.0717457],[0.07997184],[0.12396758]
31837,[0.12787632],[0.],[0.0750937],[0.07580736],[0.0844992],[0.13098672]
31838,[0.12223699],[0.],[0.07178198],[0.07246454],[0.08077363],[0.12521002]
31839,[0.11584512],[0.],[0.0680279],[0.06867504],[0.07654867],[0.11866176]
31840,[0.34614],[0.],[0.2032655],[0.20519827],[0.22872586],[0.35455795]
31841,[0.29825971],[0.],[0.17514835],[0.17681328],[0.19708704],[0.30551299]
31842,[0.25573795],[0.],[0.15017789],[0.15160608],[0.1689889],[0.26195702]
31843,[1.23720912],[0.],[0.72653155],[0.7334401],[0.81753494],[1.26729533]
31844,[0.9882],[0.],[0.58030474],[0.58582224],[0.65299133],[1.01223043]
31845,[0.77504861],[0.],[0.45513533],[0.4594631],[0.51214378],[0.79389677]
31846,[0.68328058],[0.],[0.40124592],[0.40506134],[0.4515048],[0.69989616]
31847,[0.62154173],[0.],[0.36498989],[0.36846144],[0.41070758],[0.63665568]
31848,[0.51104304],[0.],[0.30010176],[0.30295555],[0.33769181],[0.52346995]
31849,[0.43012771],[0.],[0.25258522],[0.25498714],[0.28422317],[0.4405873]
31850,[0.35082979],[0.],[0.20601907],[0.20797862],[0.23182502],[0.35936093]
31851,[0.30229805],[0.],[0.17751917],[0.17920742],[0.19975507],[0.30964896]
31852,[0.26856576],[0.],[0.1577111],[0.15921014],[0.1774656],[0.27509674]
31853,[1.2228529],[0.],[0.71810064],[0.72492883],[0.80804822],[1.25258918]
31854,[0.97010438],[0.],[0.5696784],[0.57509482],[0.64103443],[0.99369504]
31855,[0.77414659],[0.],[0.45460483],[0.45892829],[0.51154762],[0.79297056]
31856,[0.67890701],[0.],[0.39867725],[0.40246762],[0.44861472],[0.69541632]
31857,[0.62006429],[0.],[0.36412243],[0.36758534],[0.40973213],[0.63514282]
31858,[0.50723539],[0.],[0.29786573],[0.30069792],[0.33517498],[0.51956899]
31859,[0.42825542],[0.],[0.25148707],[0.25387776],[0.28298678],[0.43867094]
31860,[0.34825162],[0.],[0.20450534],[0.20644934],[0.23012122],[0.35672054]
31861,[0.30054326],[0.],[0.17648842],[0.17816717],[0.19859558],[0.30785098]
31862,[0.25755235],[0.],[0.1512432],[0.1526809],[0.17018726],[0.26381462]
31863,[0.23633078],[0.],[0.13878173],[0.14010106],[0.15616454],[0.24207811]
31864,[0.21208867],[0.],[0.1245456],[0.12573014],[0.14014598],[0.21724675]
31865,[0.17940355],[0.],[0.10535184],[0.10635322],[0.11854858],[0.18376675]
31866,[0.15505862],[0.],[0.09105523],[0.09192096],[0.10246003],[0.15882826]
31867,[0.13921459],[0.],[0.08175168],[0.08252928],[0.09199181],[0.14259974]
31868,[0.02584915],[0.],[0.01517962],[0.01532477],[0.01708128],[0.02647901]
31869,[0.02494282],[0.],[0.01464739],[0.0147865],[0.01648166],[0.02554934]
31870,[0.02394403],[0.],[0.01406074],[0.01419466],[0.01582157],[0.02452637]
31871,[0.0229487],[0.],[0.01347667],[0.01360454],[0.01516406],[0.02350685]
31872,[0.0218039],[0.],[0.01280362],[0.0129263],[0.01440806],[0.0223344]
31873,[0.01984781],[0.],[0.01165536],[0.01176682],[0.01311552],[0.02033078]
31874,[0.01847146],[0.],[0.01084752],[0.01095034],[0.01220659],[0.0189216]
31875,[0.01760918],[0.],[0.01034035],[0.01043885],[0.01163549],[0.018036]
31876,[0.01671235],[0.],[0.00981418],[0.00990749],[0.01104365],[0.0171193]
31877,[0.03524429],[0.],[0.02069712],[0.02089411],[0.02328912],[0.03610138]
31878,[0.03185568],[0.],[0.01870646],[0.01888358],[0.02104963],[0.03262982]
31879,[0.02853446],[0.],[0.01675642],[0.01691539],[0.01885507],[0.02922826]
31880,[0.02675203],[0.],[0.01570925],[0.01585872],[0.01767744],[0.02740262]
31881,[0.02545517],[0.],[0.01494806],[0.01509062],[0.01682035],[0.02607466]
31882,[0.02480544],[0.],[0.01456704],[0.01470528],[0.01639094],[0.02540851]
31883,[0.07763299],[0.],[0.04558896],[0.04602269],[0.05129914],[0.0795217]
31884,[0.15168989],[0.],[0.08907754],[0.08992512],[0.10023523],[0.1553783]
31885,[0.14074733],[0.],[0.08265197],[0.08343734],[0.09300442],[0.1441705]
31886,[0.12806381],[0.],[0.07520342],[0.07591795],[0.08462275],[0.1311768]
31887,[0.11640499],[0.],[0.06835709],[0.06900595],[0.07691933],[0.11923546]
31888,[0.09949824],[0.],[0.05842886],[0.05898442],[0.06574781],[0.1019183]
31889,[0.30089232],[0.],[0.17669405],[0.17837453],[0.19882627],[0.30820867]
31890,[2.50555594],[0.],[1.47134794],[1.48533869],[1.65564432],[2.56648435]
31891,[1.918296],[0.],[1.12648925],[1.13720112],[1.26758909],[1.96494336]
31892,[1.46443248],[0.],[0.85996426],[0.86814202],[0.96768086],[1.5000431]
31893,[1.16059392],[0.],[0.68154048],[0.68802134],[0.766908],[1.18881648]
31894,[0.91306915],[0.],[0.53618544],[0.54128477],[0.60334675],[0.93527309]
31895,[3.5524129],[0.],[2.08609776],[2.10593347],[2.34739555],[3.63879734]
31896,[2.4560591],[0.],[1.44228211],[1.45599552],[1.6229376],[2.51578397]
31897,[1.89845165],[0.],[1.11483562],[1.12543603],[1.25447616],[1.94461603]
31898,[1.3845695],[0.],[0.81306634],[0.82079741],[0.91490861],[1.41823786]
31899,[1.41337267],[0.],[0.82998],[0.83787264],[0.9339408],[1.44774173]
31900,[1.16340106],[0.],[0.68318899],[0.68968541],[0.76876301],[1.19169187]
31901,[0.91017994],[0.],[0.53448854],[0.53957146],[0.60143731],[0.93231302]
31902,[0.77464771],[0.],[0.45489946],[0.45922464],[0.51187939],[0.7934855]
31903,[0.61371994],[0.],[0.36039773],[0.36382435],[0.40554],[0.62864467]
31904,[0.4866385],[0.],[0.28577146],[0.28848874],[0.32156611],[0.49847357]
31905,[0.42685488],[0.],[0.25066368],[0.25304746],[0.28206058],[0.43723498]
31906,[0.35864035],[0.],[0.21060605],[0.21260794],[0.2369857],[0.36736157]
31907,[0.31728326],[0.],[0.18631901],[0.18809107],[0.20965738],[0.32499878]
31908,[0.27667008],[0.],[0.16247088],[0.16401571],[0.18282154],[0.28339891]
31909,[0.23590397],[0.],[0.1385303],[0.1398479],[0.15588288],[0.24164006]
31910,[0.20822486],[0.],[0.12227674],[0.12343968],[0.13759286],[0.2132879]
31911,[0.19337098],[0.],[0.11355379],[0.11463379],[0.12777696],[0.19807286]
31912,[0.32349024],[0.],[0.18996422],[0.19176998],[0.21375792],[0.3313561]
31913,[0.28477267],[0.],[0.16722806],[0.16881869],[0.18817488],[0.2916985]
31914,[0.24076483],[0.],[0.14138582],[0.14273021],[0.15909523],[0.24662016]
31915,[0.21270989],[0.],[0.12491021],[0.12609734],[0.14055552],[0.21788179]
31916,[0.19644336],[0.],[0.11535782],[0.11645424],[0.12980736],[0.20121955]
31917,[0.18146851],[0.],[0.1065649],[0.10757837],[0.11991283],[0.18588182]
31918,[0.16145914],[0.],[0.0948145],[0.09571651],[0.10669018],[0.16538515]
31919,[0.14653354],[0.],[0.08605008],[0.08686829],[0.09682848],[0.15009754]
31920,[0.12449203],[0.],[0.07310563],[0.07380115],[0.08226317],[0.12751949]
31921,[0.111996],[0.],[0.06576768],[0.06639322],[0.07400592],[0.11472019]
31922,[0.10262938],[0.],[0.06026746],[0.06084029],[0.06781622],[0.10512547]
31923,[0.09637661],[0.],[0.05659632],[0.05713459],[0.06368544],[0.0987215]
31924,[0.08556278],[0.],[0.05024592],[0.05072371],[0.0565393],[0.08764416]
31925,[0.07785245],[0.],[0.0457177],[0.04615229],[0.05144429],[0.0797472]
31926,[0.06764083],[0.],[0.03972154],[0.04009824],[0.04469645],[0.06928589]
31927,[0.06044803],[0.],[0.03549658],[0.0358344],[0.03994272],[0.0619177]
31928,[0.1754663],[0.],[0.10303978],[0.10401869],[0.11594621],[0.17973274]
31929,[0.16324762],[0.],[0.09586512],[0.09677578],[0.10787299],[0.1672177]
31930,[0.14406163],[0.],[0.08459856],[0.08540294],[0.09519552],[0.14756602]
31931,[0.1282297],[0.],[0.07530106],[0.07601645],[0.08473248],[0.13134787]
31932,[0.11335594],[0.],[0.06656602],[0.06719933],[0.07490448],[0.1161121]
31933,[0.1027417],[0.],[0.06033312],[0.06090682],[0.06789053],[0.10524038]
31934,[0.09684058],[0.],[0.05686848],[0.05740934],[0.0639913],[0.09919584]
31935,[0.09403085],[0.],[0.05521824],[0.05574269],[0.06213456],[0.09631699]
31936,[0.08965987],[0.],[0.0526513],[0.05315155],[0.05924621],[0.09184061]
31937,[0.08504266],[0.],[0.04994006],[0.0504144],[0.05619542],[0.08711107]
31938,[0.47346595],[0.],[0.2780352],[0.28067904],[0.31286131],[0.48497962]
31939,[0.40808102],[0.],[0.23963904],[0.24191741],[0.26965526],[0.41800406]
31940,[0.37820131],[0.],[0.22209293],[0.22420454],[0.24991114],[0.38739859]
31941,[0.32332694],[0.],[0.18986918],[0.19167408],[0.21365078],[0.33119021]
31942,[0.71316029],[0.],[0.41879117],[0.42277334],[0.47124806],[0.73050163]
31943,[1.91886797],[0.],[1.12682448],[1.13753981],[1.26796752],[1.96553002]
31944,[1.52472067],[0.],[0.89536752],[0.90388224],[1.00751904],[1.5617975]
31945,[1.21003027],[0.],[0.71057088],[0.71732736],[0.79957498],[1.23945466]
31946,[1.01144506],[0.],[0.59395507],[0.59960304],[0.66835152],[1.03604054]
31947,[0.89462189],[0.],[0.52535261],[0.53034826],[0.59115658],[0.91637741]
31948,[0.7756439],[0.],[0.45548438],[0.45981562],[0.5125369],[0.79450502]
31949,[0.67941245],[0.],[0.3989736],[0.40276742],[0.44894822],[0.69593299]
31950,[0.53465357],[0.],[0.31396637],[0.31695235],[0.35329306],[0.54765504]
31951,[0.44723059],[0.],[0.26262922],[0.26512618],[0.29552515],[0.45810576]
31952,[0.39798691],[0.],[0.23371114],[0.23593334],[0.26298518],[0.40766371]
31953,[0.36966672],[0.],[0.21708086],[0.21914496],[0.24427181],[0.37865664]
31954,[0.31973098],[0.],[0.1877567],[0.18954259],[0.21127478],[0.32750611]
31955,[0.27768096],[0.],[0.16306358],[0.16461446],[0.18348854],[0.28443312]
31956,[0.2312064],[0.],[0.13577155],[0.13706323],[0.15277853],[0.23682845]
31957,[0.20093702],[0.],[0.11799734],[0.11911882],[0.13277693],[0.20582381]
31958,[0.18150307],[0.],[0.10658477],[0.10759824],[0.1199353],[0.18591638]
31959,[0.90681638],[0.],[0.53251344],[0.53757734],[0.59921424],[0.92886739]
31960,[0.77411117],[0.],[0.45458496],[0.45890755],[0.51152515],[0.79293686]
31961,[0.64917677],[0.],[0.3812184],[0.38484288],[0.42896909],[0.66496205]
31962,[0.52343798],[0.],[0.30738096],[0.31030387],[0.34588253],[0.53616643]
31963,[0.45180288],[0.],[0.26531366],[0.26783654],[0.29854656],[0.4627895]
31964,[0.41150246],[0.],[0.24164784],[0.24394522],[0.27191635],[0.42150845]
31965,[0.39127622],[0.],[0.22977043],[0.23195549],[0.25855114],[0.40079059]
31966,[0.36617184],[0.],[0.21502886],[0.21707309],[0.24196234],[0.37507536]
31967,[0.33679757],[0.],[0.1977791],[0.19965917],[0.22255171],[0.34498742]
31968,[0.30496694],[0.],[0.17908733],[0.18078941],[0.2015185],[0.31238266]
31969,[0.25813296],[0.],[0.15158448],[0.15302563],[0.17057174],[0.26441078]
31970,[0.22797158],[0.],[0.13387248],[0.13514602],[0.15064099],[0.23351501]
31971,[0.20842877],[0.],[0.12239683],[0.12356064],[0.13772765],[0.21349786]
31972,[0.19048435],[0.],[0.11185949],[0.11292307],[0.12587011],[0.19511712]
31973,[0.17383162],[0.],[0.10207987],[0.10305101],[0.11486621],[0.17805917]
31974,[0.15840749],[0.],[0.09302256],[0.0939073],[0.10467446],[0.1622592]
31975,[0.14838336],[0.],[0.08713526],[0.08796384],[0.09805018],[0.15199056]
31976,[0.13972867],[0.],[0.08205322],[0.08283341],[0.0923305],[0.14312592]
31977,[0.12632026],[0.],[0.07417958],[0.07488547],[0.08347104],[0.12939264]
31978,[0.12184387],[0.],[0.0715513],[0.07223126],[0.08051357],[0.12480739]
31979,[0.11739946],[0.],[0.06894115],[0.06959693],[0.07757683],[0.12025498]
31980,[0.11034576],[0.],[0.06479827],[0.06541517],[0.07291469],[0.11302848]
31981,[0.10291795],[0.],[0.06043766],[0.06101222],[0.06800717],[0.10542182]
31982,[0.0978575],[0.],[0.0574655],[0.05801155],[0.06466349],[0.10023782]
31983,[0.0875975],[0.],[0.05143997],[0.05192899],[0.05788368],[0.08972813]
31984,[0.0829872],[0.],[0.04873306],[0.04919616],[0.05483722],[0.0850055]
31985,[0.07968931],[0.],[0.04679597],[0.04724179],[0.05265734],[0.08162726]
31986,[0.07747574],[0.],[0.04549651],[0.04592851],[0.05119459],[0.07935926]
31987,[0.07371302],[0.],[0.04328726],[0.04369939],[0.04870886],[0.07550582]
31988,[0.07187011],[0.],[0.04220467],[0.04260643],[0.04749149],[0.07361798]
31989,[0.24254726],[0.],[0.14243213],[0.14378602],[0.16027286],[0.24844493]
31990,[0.22622371],[0.],[0.13284691],[0.13411008],[0.14948669],[0.23172566]
31991,[0.21100003],[0.],[0.12390624],[0.12508474],[0.13942714],[0.21613133]
31992,[0.19131898],[0.],[0.11234938],[0.11341814],[0.12642221],[0.19597162]
31993,[0.16585171],[0.],[0.0973944],[0.09832061],[0.10959322],[0.16988486]
31994,[0.14555117],[0.],[0.08547293],[0.08628509],[0.09617875],[0.14909098]
31995,[0.13612493],[0.],[0.07993728],[0.08069674],[0.08994931],[0.13943491]
31996,[0.1216417],[0.],[0.07143206],[0.07211117],[0.08037965],[0.12460003]
31997,[0.11529821],[0.],[0.06770736],[0.0683519],[0.07618838],[0.11810275]
31998,[0.10326442],[0.],[0.0606407],[0.06121786],[0.06823613],[0.10577606]
31999,[0.0999432],[0.],[0.05869066],[0.0592488],[0.06604157],[0.1023745]
32000,[0.0945769],[0.],[0.05553878],[0.05606669],[0.06249485],[0.096876]
32001,[0.08605613],[0.],[0.05053536],[0.05101574],[0.05686502],[0.08814874]
32002,[0.08366544],[0.],[0.04913136],[0.04959878],[0.05528563],[0.08570016]
32003,[0.08059133],[0.],[0.0473256],[0.04777574],[0.0532535],[0.08255088]
32004,[0.07598275],[0.],[0.04461955],[0.04504378],[0.05020877],[0.07783085]
32005,[0.07117978],[0.],[0.04179946],[0.04219776],[0.0470353],[0.0729121]
32006,[0.06600096],[0.],[0.03875731],[0.03912624],[0.04361213],[0.06760541]
32007,[0.06181488],[0.],[0.0363001],[0.0366457],[0.04084733],[0.0633191]
32008,[0.05906131],[0.],[0.03468355],[0.03501274],[0.03902774],[0.06049901]
32009,[0.05679504],[0.],[0.03335213],[0.03366922],[0.03752957],[0.05817658]
32010,[0.05524243],[0.],[0.03243974],[0.03274819],[0.03650314],[0.05658509]
32011,[0.05296925],[0.],[0.03110486],[0.03140122],[0.0350015],[0.05425747]
32012,[0.05167066],[0.],[0.03034282],[0.03063139],[0.03414355],[0.05292691]
32013,[0.04991155],[0.],[0.02930947],[0.02958854],[0.03298061],[0.05112461]
32014,[0.04739386],[0.],[0.02783117],[0.02809642],[0.03131741],[0.04854643]
32015,[0.04645901],[0.],[0.02728253],[0.02754173],[0.03069965],[0.04758912]
32016,[0.04494701],[0.],[0.0263952],[0.02664576],[0.02970086],[0.04604083]
32017,[0.04304794],[0.],[0.02527891],[0.02551997],[0.02844547],[0.0440951]
32018,[0.04216406],[0.],[0.02475965],[0.02499552],[0.02786141],[0.04318877]
32019,[0.03974832],[0.],[0.02334182],[0.02356301],[0.0262656],[0.04071514]
32020,[0.13353206],[0.],[0.07841405],[0.07915968],[0.088236],[0.13677898]
