,catchment3,catchment4,catchment5,catchment6,catchment_1,catchment_2
27467,[0.03545165],0,[0.02081894],[0.02101594],[0.0234265],[0.03631478]
27468,[0.03147206],0,[0.01848096],[0.01865722],[0.02079648],[0.0322367]
27469,[0.03149799],0,[0.01849619],[0.01867259],[0.02081361],[0.03226326]
27470,[0.03159684],0,[0.01855423],[0.01873119],[0.02087893],[0.03236452]
27471,[0.03177753],0,[0.01866034],[0.0188383],[0.02099833],[0.0325496]
27472,[0.03201537],0,[0.01880001],[0.0189793],[0.02115549],[0.03279323]
27473,[0.03228711],0,[0.01895959],[0.01914039],[0.02133505],[0.03307158]
27474,[0.03262816],0,[0.01915987],[0.01934257],[0.02156041],[0.03342093]
27475,[0.03407342],0,[0.02000858],[0.02019935],[0.02251542],[0.03490134]
27476,[0.04028815],0,[0.02365808],[0.02388356],[0.02662205],[0.04126721]
27477,[0.06125517],0,[0.03597063],[0.03631318],[0.04047683],[0.06274409]
27478,[0.11720817],0,[0.06882814],[0.06948311],[0.07744995],[0.12005771]
27479,[0.21894263],0,[0.12857008],[0.12979313],[0.14467498],[0.22426608]
27480,[0.34979134],0,[0.2054089],[0.20736258],[0.23113839],[0.35829667]
27481,[0.48817013],0,[0.28666964],[0.289396],[0.32257759],[0.50004045]
27482,[0.62426207],0,[0.36658747],[0.37007375],[0.41250567],[0.63944178]
27483,[0.73060704],0,[0.42903685],[0.43311694],[0.48277727],[0.74837277]
27484,[0.79504234],0,[0.46687545],[0.47131532],[0.52535541],[0.81437497]
27485,[0.85721636],0,[0.50338617],[0.50817317],[0.5664393],[0.87806093]
27486,[0.95101903],0,[0.5584703],[0.56378105],[0.62842306],[0.97414464]
27487,[1.0729939],0,[0.63009812],[0.63608992],[0.70902272],[1.09908563]
27488,[1.20698929],0,[0.70878479],[0.71552478],[0.7975654],[1.23633944]
27489,[1.34330206],0,[0.78883229],[0.79633341],[0.88763938],[1.37596697]
27490,[1.46641036],0,[0.86112568],[0.8693142],[0.968988],[1.50206894]
27491,[1.54546006],0,[0.90754638],[0.9161763],[1.0212232],[1.58304094]
27492,[1.5950198],0,[0.93664959],[0.94555624],[1.05397175],[1.63380585]
27493,[1.65049427],0,[0.96922613],[0.97844254],[1.09062869],[1.69062934]
27494,[1.71083203],0,[1.00465856],[1.01421188],[1.13049924],[1.75243437]
27495,[1.76386647],0,[1.03580223],[1.04565168],[1.16554384],[1.80675849]
27496,[1.7983297],0,[1.05604024],[1.0660821],[1.18831676],[1.84205977]
27497,[1.75949885],0,[1.03323773],[1.04306227],[1.16265802],[1.80228586]
27498,[1.38694723],0,[0.81446256],[0.82220746],[0.91648022],[1.42067434]
27499,[1.18498378],0,[0.69586301],[0.70248038],[0.78302506],[1.2137999]
27500,[0.9149423],0,[0.53728531],[0.54239414],[0.604584],[0.93719117]
27501,[0.78279091],0,[0.45968083],[0.46405181],[0.51725952],[0.8018257]
27502,[0.69172618],0,[0.40620442],[0.41006736],[0.45708451],[0.70854566]
27503,[0.69225576],0,[0.4065154],[0.41038131],[0.45743445],[0.70908812]
27504,[0.69417807],0,[0.40764426],[0.41152089],[0.4587047],[0.71105719]
27505,[0.69745235],0,[0.40956703],[0.41346195],[0.46086831],[0.7144111]
27506,[0.70137462],0,[0.41187032],[0.41578714],[0.46346011],[0.71842875]
27507,[0.70400964],0,[0.41341772],[0.41734923],[0.46520131],[0.72112789]
27508,[0.66788323],0,[0.3922033],[0.39593318],[0.44133034],[0.68412384]
27509,[0.58858877],0,[0.34563974],[0.3489264],[0.38893392],[0.60290266]
27510,[0.58897259],0,[0.34586514],[0.34915394],[0.38918755],[0.60329581]
27511,[0.59034293],0,[0.34666985],[0.3499663],[0.39009305],[0.60469947]
27512,[0.59261227],0,[0.34800248],[0.3513116],[0.3915926],[0.60702399]
27513,[0.59525126],0,[0.34955218],[0.35287605],[0.39333641],[0.60972715]
27514,[0.59730885],0,[0.35076046],[0.35409581],[0.39469603],[0.61183474]
27515,[0.59892959],0,[0.3517122],[0.35505659],[0.39576697],[0.61349484]
27516,[0.5042736],0,[0.2961265],[0.29894314],[0.33321888],[0.51653635]
27517,[0.45154195],0,[0.26516074],[0.26768189],[0.29837376],[0.46252166]
27518,[0.45170258],0,[0.26525506],[0.26777711],[0.2984799],[0.4626862]
27519,[0.45227258],0,[0.26558978],[0.26811502],[0.29885655],[0.46327006]
27520,[0.45320075],0,[0.26613484],[0.26866526],[0.29946988],[0.46422081]
27521,[0.45385651],0,[0.26651993],[0.26905404],[0.29990321],[0.46489252]
27522,[0.43193347],0,[0.25364621],[0.25605763],[0.28541722],[0.44243626]
27523,[0.39601699],0,[0.2325551],[0.23476608],[0.261684],[0.405648]
27524,[0.35654256],0,[0.20937398],[0.21136464],[0.23559984],[0.3652128]
27525,[0.35677325],0,[0.20950945],[0.21150139],[0.23575227],[0.36544909]
27526,[0.36184849],0,[0.21248981],[0.21451009],[0.23910594],[0.37064775]
27527,[0.3840265],0,[0.22551349],[0.22765761],[0.25376093],[0.39336507]
27528,[0.44028162],0,[0.25854841],[0.26100666],[0.2909337],[0.45098816]
27529,[0.53746406],0,[0.31561725],[0.31861815],[0.3551508],[0.55053381]
27530,[0.66280278],0,[0.38922041],[0.39292119],[0.43797326],[0.67892042]
27531,[0.80004064],0,[0.46981116],[0.47427826],[0.52865855],[0.81949552]
27532,[0.9396836],0,[0.55181426],[0.5570611],[0.6209331],[0.96253421]
27533,[1.07623273],0,[0.63200056],[0.63800988],[0.71116328],[1.10240384]
27534,[1.18927134],0,[0.69838068],[0.70502121],[0.78585798],[1.21819123]
27535,[1.26235729],0,[0.74129923],[0.74834789],[0.83415236],[1.29305441]
27536,[1.30554668],0,[0.76666149],[0.77395132],[0.8626914],[1.33729403]
27537,[1.32831105],0,[0.78002948],[0.78744646],[0.87773384],[1.36061198]
27538,[1.34212281],0,[0.78814019],[0.79563433],[0.88686049],[1.37475961]
27539,[1.35711183],0,[0.79694224],[0.8045201],[0.89676507],[1.39011313]
27540,[1.37286221],0,[0.80619137],[0.81385721],[0.90717274],[1.40624651]
27541,[1.38278896],0,[0.81202069],[0.81974196],[0.91373223],[1.41641465]
27542,[1.12470077],0,[0.66046234],[0.66674275],[0.74318947],[1.15204982]
27543,[1.02093178],0,[0.59952614],[0.60522768],[0.67462157],[1.04575882]
27544,[0.86056301],0,[0.50535187],[0.51015744],[0.5686511],[0.88148995]
27545,[0.86066158],0,[0.50540976],[0.51021588],[0.56871624],[0.88159092]
27546,[0.86205283],0,[0.50622675],[0.51104063],[0.56963556],[0.88301601]
27547,[0.87255474],0,[0.51239382],[0.51726635],[0.5765751],[0.89377328]
27548,[0.90133282],0,[0.5292933],[0.53432651],[0.59559135],[0.92325117]
27549,[0.94591688],0,[0.55547457],[0.56075674],[0.625052],[0.96891938]
27550,[0.9984256],0,[0.58630949],[0.59188485],[0.6597492],[1.02270496]
27551,[1.05393542],0,[0.61890674],[0.62479206],[0.69642948],[1.07956462]
27552,[1.10930566],0,[0.65142203],[0.65761653],[0.73301753],[1.1362813]
27553,[1.14996065],0,[0.67529604],[0.68171754],[0.75988192],[1.17792491]
27554,[1.17013287],0,[0.68714187],[0.69367599],[0.77321149],[1.19858767]
27555,[1.15078752],0,[0.67578192],[0.68220749],[0.760428],[1.17877162]
27556,[1.15156995],0,[0.67624139],[0.68267132],[0.76094502],[1.17957307]
27557,[1.15588779],0,[0.67877697],[0.68523102],[0.76379821],[1.18399591]
27558,[1.17059476],0,[0.6874134],[0.69394957],[0.77351641],[1.19906051]
27559,[1.20140858],0,[0.70550832],[0.71221655],[0.79387784],[1.23062363]
27560,[1.24469724],0,[0.73092889],[0.73787885],[0.82248252],[1.27496494]
27561,[1.29350759],0,[0.75959199],[0.7668145],[0.85473587],[1.32496223]
27562,[1.34384101],0,[0.78914948],[0.79665305],[0.88799565],[1.37651961]
27563,[1.38129151],0,[0.81114168],[0.81885437],[0.91274252],[1.4148808]
27564,[1.39939267],0,[0.8217713],[0.82958507],[0.92470356],[1.43342215]
27565,[1.3424089],0,[0.78830755],[0.79580362],[0.88704893],[1.37505168]
27566,[1.04563958],0,[0.61403443],[0.61987334],[0.69094685],[1.07106538]
27567,[0.93174797],0,[0.54715392],[0.55235606],[0.61568899],[0.9544055]
27568,[0.78730877],0,[0.46233504],[0.46673194],[0.5202455],[0.80645501]
27569,[0.65122531],0,[0.38242109],[0.38605766],[0.43032211],[0.6670607]
27570,[0.57267734],0,[0.33629558],[0.33949325],[0.37841904],[0.5866033]
27571,[0.52489814],0,[0.30823805],[0.3111696],[0.34684675],[0.53766288]
27572,[0.46073578],0,[0.27055987],[0.273132],[0.30444941],[0.47193926]
27573,[0.42118531],0,[0.24733469],[0.2496865],[0.27831514],[0.43142803]
27574,[0.35737891],0,[0.20986474],[0.21186058],[0.23615194],[0.36606902]
27575,[0.31120416],0,[0.18274982],[0.18448646],[0.20563978],[0.31877194]
27576,[0.31226996],0,[0.1833757],[0.18511829],[0.20634405],[0.31986366]
27577,[0.31629029],0,[0.18573657],[0.18750162],[0.20900064],[0.32398175]
27578,[0.32354567],0,[0.18999718],[0.19180274],[0.21379492],[0.33141356]
27579,[0.33299494],0,[0.19554611],[0.19740445],[0.2200389],[0.34109261]
27580,[0.34373728],0,[0.20185438],[0.20377271],[0.22713733],[0.35209617]
27581,[0.35504047],0,[0.208492],[0.21047345],[0.23460636],[0.36367423]
27582,[0.36636705],0,[0.21514335],[0.21718807],[0.24209085],[0.37527624]
27583,[0.37707166],0,[0.22142946],[0.223534],[0.24916436],[0.38624115]
27584,[0.38546224],0,[0.2263567],[0.22850816],[0.25470879],[0.39483578]
27585,[0.38940898],0,[0.22867436],[0.23084792],[0.25731678],[0.39887848]
27586,[0.36282384],0,[0.2130624],[0.21508848],[0.23974963],[0.37164701]
27587,[0.30148675],0,[0.1770431],[0.17872618],[0.19921939],[0.30881779]
27588,[0.27717466],0,[0.16276637],[0.16431379],[0.18315418],[0.28391472]
27589,[0.25827984],0,[0.15167002],[0.1531129],[0.17066765],[0.26455939]
27590,[0.24129878],0,[0.14169859],[0.14304557],[0.15944774],[0.24716621]
27591,[0.22728902],0,[0.13347158],[0.1347408],[0.15018998],[0.23281603]
27592,[0.20599142],0,[0.12096518],[0.12211517],[0.13611629],[0.21100003]
27593,[0.20628927],0,[0.12114009],[0.12229174],[0.1363131],[0.21130512]
27594,[0.20739784],0,[0.12179108],[0.12294892],[0.13704564],[0.21244065]
27595,[0.20937769],0,[0.12295372],[0.12412261],[0.1383539],[0.21446865]
27596,[0.21193094],0,[0.12445307],[0.12563623],[0.14004107],[0.21708399]
27597,[0.21480158],0,[0.12613881],[0.127338],[0.14193796],[0.22002444]
27598,[0.21778886],0,[0.12789305],[0.12910892],[0.14391194],[0.22308438]
27599,[0.22073942],0,[0.12962572],[0.13085807],[0.14586164],[0.22610669]
27600,[0.22312386],0,[0.13102594],[0.13227163],[0.14743729],[0.22854914]
27601,[0.22464488],0,[0.13191913],[0.13317333],[0.1484424],[0.23010717]
27602,[0.22536361],0,[0.13234119],[0.13359942],[0.14891737],[0.23084342]
27603,[0.20872858],0,[0.12257222],[0.12373776],[0.1379255],[0.21380371]
27604,[0.18212947],0,[0.10695197],[0.1079689],[0.12034915],[0.18655834]
27605,[0.15766877],0,[0.09258883],[0.09346838],[0.10418544],[0.16150234]
27606,[0.15773588],0,[0.09262824],[0.09350817],[0.10422979],[0.16157108]
27607,[0.15798393],0,[0.0927739],[0.09365522],[0.1043937],[0.16182516]
27608,[0.15841627],0,[0.09302779],[0.09391152],[0.10467939],[0.16226802]
27609,[0.15895406],0,[0.09334359],[0.09423033],[0.10503475],[0.16281888]
27610,[0.15953777],0,[0.09368636],[0.09457637],[0.10542047],[0.16341679]
27611,[0.16012606],0,[0.09403182],[0.09492512],[0.10580921],[0.16401939]
27612,[0.15704755],0,[0.09222422],[0.09310032],[0.1037759],[0.1608673]
27613,[0.14871946],0,[0.08733312],[0.08816342],[0.09827222],[0.15233616]
27614,[0.1422887],0,[0.08355744],[0.08435232],[0.09402307],[0.14574902]
27615,[0.13364352],0,[0.07848058],[0.07922621],[0.0883103],[0.13689389]
27616,[0.1254096],0,[0.07364477],[0.07434461],[0.0828697],[0.12845866]
27617,[0.11893738],0,[0.06984403],[0.07050758],[0.07859203],[0.12182918]
27618,[0.10929686],0,[0.0641831],[0.06479309],[0.07222176],[0.11195453]
27619,[0.10125648],0,[0.05946134],[0.0600264],[0.06690989],[0.10371974]
27620,[0.09499334],0,[0.0557833],[0.05631379],[0.06277046],[0.09730368]
27621,[0.09245664],0,[0.05429376],[0.05481043],[0.0610943],[0.09470477]
27622,[0.09019296],0,[0.05296406],[0.05346778],[0.05959786],[0.09238493]
27623,[0.08596541],0,[0.05048266],[0.05096218],[0.05680541],[0.08805629]
27624,[0.08326282],0,[0.04889549],[0.04935946],[0.05501952],[0.08528803]
27625,[0.07904822],0,[0.04642013],[0.04686163],[0.05223398],[0.08097062]
27626,[0.07593869],0,[0.04459363],[0.04501786],[0.05017939],[0.07778592]
27627,[0.07362144],0,[0.04323283],[0.0436441],[0.04864838],[0.07541251]
27628,[0.06981379],0,[0.0409968],[0.04138733],[0.04613242],[0.07151155]
27629,[0.06806592],0,[0.03997037],[0.04035053],[0.04497725],[0.06972048]
27630,[0.06505574],0,[0.03820349],[0.03856637],[0.04298832],[0.06663773]
27631,[0.06094656],0,[0.03578947],[0.03613075],[0.04027277],[0.06242832]
27632,[0.05857056],0,[0.03439411],[0.03472157],[0.03870288],[0.05999443]
27633,[0.05678986],0,[0.03334954],[0.03366662],[0.03752698],[0.05817139]
27634,[0.05582131],0,[0.03278016],[0.03309206],[0.03688675],[0.05717952]
27635,[0.05293728],0,[0.03108586],[0.03138221],[0.0349799],[0.05422464]
27636,[0.0506736],0,[0.02975702],[0.03003955],[0.03348432],[0.05190566]
27637,[0.05068219],0,[0.02976207],[0.03004465],[0.03349],[0.05191447]
27638,[0.05071463],0,[0.02978112],[0.03006388],[0.03351144],[0.0519477]
27639,[0.05077403],0,[0.029816],[0.03009909],[0.03355069],[0.05200854]
27640,[0.05085316],0,[0.02986247],[0.030146],[0.03360298],[0.05208959]
27641,[0.05094424],0,[0.02991596],[0.0302],[0.03366317],[0.05218289]
27642,[0.05104024],0,[0.02997233],[0.03025691],[0.0337266],[0.05228122]
27643,[0.05113675],0,[0.030029],[0.03031413],[0.03379037],[0.05238007]
27644,[0.05121677],0,[0.03007598],[0.03036155],[0.03384323],[0.05246201]
27645,[0.05125203],0,[0.03009669],[0.03038247],[0.03386654],[0.05249813]
27646,[0.04905187],0,[0.0288049],[0.02907878],[0.03241296],[0.05024506]
27647,[0.04808246],0,[0.02823552],[0.02850422],[0.03177274],[0.04925146]
27648,[0.04675882],0,[0.02745878],[0.02771971],[0.0308975],[0.0478967]
27649,[0.04576867],0,[0.02687645],[0.02713219],[0.03024346],[0.0468815]
27650,[0.04504205],0,[0.0264505],[0.02670192],[0.02976394],[0.04613846]
27651,[0.04393958],0,[0.02580336],[0.02604874],[0.02903558],[0.04500922]
27652,[0.04332442],0,[0.02544221],[0.02568413],[0.02862864],[0.0443785]
27653,[0.04169837],0,[0.02448662],[0.02471904],[0.02755382],[0.0427127]
27654,[0.04129315],0,[0.02424902],[0.02447885],[0.02728598],[0.04229712]
27655,[0.03996778],0,[0.0234697],[0.02369261],[0.02640989],[0.04093891]
27656,[0.03886099],0,[0.02282083],[0.02303683],[0.02567894],[0.03980621]
27657,[0.03819917],0,[0.02243203],[0.02264458],[0.02524176],[0.03912797]
27658,[0.03760646],0,[0.02208384],[0.02229379],[0.02485037],[0.03852144]
27659,[0.03696192],0,[0.02170541],[0.0219119],[0.02442355],[0.03786048]
27660,[0.03611693],0,[0.02120861],[0.02141078],[0.02386541],[0.03699475]
27661,[0.0355415],0,[0.02087078],[0.0210695],[0.02348525],[0.0364055]
27662,[0.03464986],0,[0.02034806],[0.02054074],[0.02289686],[0.03549312]
27663,[0.03390422],0,[0.01990915],[0.02009923],[0.02240352],[0.03472848]
27664,[0.03291754],0,[0.01933027],[0.01951344],[0.0217512],[0.03371674]
27665,[0.03282336],0,[0.01927498],[0.01945728],[0.02168899],[0.03362083]
27666,[0.03268598],0,[0.01919462],[0.01937693],[0.02159827],[0.03348086]
27667,[0.02954362],0,[0.01734912],[0.01751414],[0.01952208],[0.03026246]
27668,[0.02936995],0,[0.01724717],[0.01741046],[0.01940717],[0.03008448]
27669,[0.02870813],0,[0.01685837],[0.01701907],[0.01896998],[0.02940624]
27670,[0.0281975],0,[0.01655856],[0.01671581],[0.01863216],[0.02888352]
27671,[0.02791325],0,[0.01639181],[0.01654733],[0.01844467],[0.02859235]
27672,[0.02711923],0,[0.01592525],[0.01607645],[0.01792022],[0.02777846]
27673,[0.02695334],0,[0.01582848],[0.01597882],[0.0178105],[0.02760912]
27674,[0.0268056],0,[0.01574122],[0.01589155],[0.01771286],[0.02745792]
27675,[0.02641594],0,[0.01551226],[0.01566],[0.01745539],[0.02705789]
27676,[0.02595542],0,[0.01524182],[0.01538611],[0.0171504],[0.02658614]
27677,[0.02552083],0,[0.01498694],[0.0151295],[0.01686442],[0.02614205]
27678,[0.02534198],0,[0.01488154],[0.01502323],[0.01674518],[0.02595802]
27679,[0.02518042],0,[0.0147865],[0.01492646],[0.01663891],[0.02579299]
27680,[0.02492381],0,[0.0146353],[0.0147744],[0.0164687],[0.02552861]
27681,[0.02469398],0,[0.01450138],[0.01463875],[0.0163175],[0.02529446]
27682,[0.02436566],0,[0.0143087],[0.01444435],[0.01610064],[0.02495837]
27683,[0.02390688],0,[0.01403827],[0.01417219],[0.01579738],[0.02448749]
27684,[0.0238464],0,[0.01400371],[0.01413677],[0.01575763],[0.02442614]
27685,[0.02309904],0,[0.0135648],[0.01369354],[0.01526342],[0.02366064]
27686,[0.0229919],0,[0.01350173],[0.0136296],[0.01519258],[0.02355091]
27687,[0.02285539],0,[0.01342138],[0.01355011],[0.01510272],[0.02341181]
27688,[0.02284934],0,[0.01341792],[0.01354493],[0.0150984],[0.02340576]
27689,[0.02246054],0,[0.01319069],[0.01331597],[0.01484266],[0.02300832]
27690,[0.02211149],0,[0.01298419],[0.01310774],[0.01461024],[0.0226489]
27691,[0.02185142],0,[0.01283213],[0.01295482],[0.01444003],[0.02238278]
27692,[0.02159568],0,[0.01268179],[0.01280189],[0.01426982],[0.02212013]
27693,[0.02153174],0,[0.01264464],[0.01276474],[0.01422835],[0.02205619]
27694,[0.02114122],0,[0.01241482],[0.01253318],[0.01397002],[0.0216553]
27695,[0.02102544],0,[0.01234656],[0.01246406],[0.01389312],[0.02153693]
27696,[0.02051395],0,[0.01204589],[0.0121608],[0.0135553],[0.02101248]
27697,[0.02025994],0,[0.01189728],[0.01201046],[0.01338682],[0.02075155]
27698,[0.020263],0,[0.01189908],[0.01201228],[0.01338884],[0.02075469]
27699,[0.02027492],0,[0.01190608],[0.01201935],[0.01339672],[0.0207669]
27700,[0.02029729],0,[0.01191921],[0.01203261],[0.0134115],[0.02078982]
27701,[0.02032779],0,[0.01193713],[0.01205069],[0.01343166],[0.02082107]
27702,[0.02036418],0,[0.0119585],[0.01207226],[0.01345571],[0.02085835]
27703,[0.02040454],0,[0.0119822],[0.01209619],[0.01348239],[0.0208997]
27704,[0.02044758],0,[0.01200747],[0.0121217],[0.01351084],[0.0209438]
27705,[0.02049219],0,[0.01203368],[0.01214815],[0.01354033],[0.02098951]
27706,[0.02053712],0,[0.01206006],[0.01217478],[0.01357003],[0.02103555]
27707,[0.02058145],0,[0.01208609],[0.01220106],[0.01359933],[0.02108097]
27708,[0.02062456],0,[0.01211142],[0.01222662],[0.01362783],[0.02112515]
27709,[0.02065495],0,[0.01212927],[0.01224463],[0.01364794],[0.0211563]
27710,[0.02061418],0,[0.01210464],[0.01221955],[0.01362096],[0.02111443]
27711,[0.02024352],0,[0.01188778],[0.01200096],[0.01337731],[0.020736]
27712,[0.02009318],0,[0.01179965],[0.01191197],[0.01327795],[0.02058307]
27713,[0.02003011],0,[0.0117625],[0.01187395],[0.01323562],[0.02051741]
27714,[0.02002838],0,[0.01176163],[0.01187395],[0.01323475],[0.02051568]
27715,[0.01995926],0,[0.01172016],[0.01183162],[0.0131881],[0.0204431]
27716,[0.01950394],0,[0.01145318],[0.01156205],[0.01288742],[0.01997741]
27717,[0.01885334],0,[0.0110713],[0.0111767],[0.01245802],[0.01931126]
27718,[0.01823818],0,[0.01071014],[0.0108121],[0.01205194],[0.01868141]
27719,[0.01783037],0,[0.01047082],[0.01057018],[0.01178237],[0.0182641]
27720,[0.01744934],0,[0.01024704],[0.01034381],[0.01153008],[0.0178727]
27721,[0.01675296],0,[0.00983837],[0.00993168],[0.01107043],[0.01716077]
27722,[0.01623629],0,[0.00953424],[0.00962496],[0.01072915],[0.01663114]
27723,[0.01608422],0,[0.00944525],[0.00953597],[0.01062893],[0.01647562]
27724,[0.01566173],0,[0.00919642],[0.00928368],[0.01034899],[0.01604275]
27725,[0.01509062],0,[0.00886205],[0.00894672],[0.00997229],[0.01545869]
27726,[0.01496621],0,[0.00878861],[0.00887155],[0.00988934],[0.01532995]
27727,[0.01466813],0,[0.00861408],[0.00869616],[0.00969322],[0.01502496]
27728,[0.01465517],0,[0.0086063],[0.00868752],[0.00968458],[0.015012]
27729,[0.01465739],0,[0.00860761],[0.00868884],[0.00968604],[0.01501427]
27730,[0.01466555],0,[0.0086124],[0.00869368],[0.00969144],[0.01502263]
27731,[0.01467985],0,[0.00862079],[0.00870215],[0.00970088],[0.01503727]
27732,[0.0146979],0,[0.00863139],[0.00871285],[0.0097128],[0.01505576]
27733,[0.01471815],0,[0.00864328],[0.00872486],[0.00972617],[0.01507649]
27734,[0.01473962],0,[0.00865589],[0.00873759],[0.00974035],[0.01509848]
27735,[0.01476135],0,[0.00866865],[0.00875047],[0.00975471],[0.01512074]
27736,[0.01478268],0,[0.00868117],[0.00876312],[0.00976879],[0.01514257]
27737,[0.01480327],0,[0.00869326],[0.00877533],[0.00978239],[0.01516366]
27738,[0.01431562],0,[0.00840672],[0.00848707],[0.00945994],[0.01466467]
27739,[0.0142344],0,[0.0083592],[0.00843782],[0.00940637],[0.01458]
27740,[0.01397779],0,[0.008208],[0.00828576],[0.00923616],[0.01431648]
27741,[0.0138888],0,[0.00815616],[0.00823392],[0.00917741],[0.01422662]
27742,[0.0133393],0,[0.00783389],[0.00790819],[0.00881453],[0.01366416]
27743,[0.01320538],0,[0.00775526],[0.0078287],[0.0087264],[0.01352678]
27744,[0.01308442],0,[0.00768355],[0.00775613],[0.00864605],[0.01340237]
27745,[0.01248394],0,[0.00733104],[0.00740102],[0.00824947],[0.01278806]
27746,[0.01225066],0,[0.00719366],[0.00726192],[0.00809482],[0.01254787]
27747,[0.01208736],0,[0.00709776],[0.00716602],[0.00798682],[0.01238026]
27748,[0.01200269],0,[0.00704938],[0.0071159],[0.00793152],[0.01229558]
27749,[0.01197072],0,[0.00703037],[0.0070969],[0.00791078],[0.01226189]
27750,[0.01136074],0,[0.00667181],[0.00673488],[0.0075073],[0.01163722]
27751,[0.01127693],0,[0.0066217],[0.00668477],[0.00745114],[0.01155168]
27752,[0.01121904],0,[0.006588],[0.00665021],[0.00741312],[0.01149206]
27753,[0.01099354],0,[0.00645581],[0.00651715],[0.00726451],[0.01126051]
27754,[0.01073866],0,[0.00630634],[0.00636595],[0.00709603],[0.01099958]
27755,[0.01041293],0,[0.00611453],[0.00617242],[0.00688003],[0.01066608]
27756,[0.01003795],0,[0.00589507],[0.00595123],[0.00663379],[0.01028333]
27757,[0.00950918],0,[0.00558403],[0.00563674],[0.00628387],[0.00973987]
27758,[0.00860803],0,[0.00505526],[0.00510365],[0.00568858],[0.00881798]
27759,[0.00444182],0,[0.00260842],[0.00263261],[0.00293501],[0.00454982]
27760,[0.0044375],0,[0.00260496],[0.00263002],[0.00293155],[0.00454464]
27761,[0.00443664],0,[0.00260496],[0.00263002],[0.00293155],[0.00454378]
27762,[0.00442282],0,[0.00259718],[0.00262224],[0.00292291],[0.00453082]
27763,[0.00431654],0,[0.00253498],[0.00255917],[0.00285206],[0.00442109]
27764,[0.0042431],0,[0.00249178],[0.00251597],[0.00280454],[0.00434678]
27765,[0.00421632],0,[0.00247622],[0.00249955],[0.00278554],[0.00431827]
27766,[0.00419731],0,[0.00246499],[0.00248832],[0.0027743],[0.00429926]
27767,[0.00414288],0,[0.00243216],[0.00245549],[0.00273715],[0.0042431]
27768,[0.00414291],0,[0.00243218],[0.0024555],[0.00273717],[0.00424313]
27769,[0.00408499],0,[0.00239933],[0.00242179],[0.00269914],[0.00418435]
27770,[0.00393379],0,[0.00230947],[0.00233194],[0.00259891],[0.00402883]
27771,[0.00386726],0,[0.00227146],[0.00229306],[0.00255571],[0.00396144]
27772,[0.00386728],0,[0.00227146],[0.00229306],[0.00255572],[0.00396145]
27773,[0.00385603],0,[0.00226454],[0.00228528],[0.00254794],[0.00394934]
27774,[0.00380765],0,[0.00223603],[0.00225677],[0.00251597],[0.0039001]
27775,[0.00380767],0,[0.00223604],[0.00225678],[0.00251598],[0.00390012]
27776,[0.00373507],0,[0.0021937],[0.00221443],[0.00246845],[0.00382666]
27777,[0.00342403],0,[0.00201053],[0.0020304],[0.00226282],[0.00350784]
27778,[0.00342416],0,[0.00201061],[0.00203048],[0.0022629],[0.00350798]
27779,[0.00330912],0,[0.00194314],[0.00196128],[0.00218678],[0.00338947]
27780,[0.00344101],0,[0.00202058],[0.00203946],[0.00227393],[0.00352457]
27781,[0.00440218],0,[0.00258502],[0.00260927],[0.00290907],[0.00450912]
27782,[0.00705742],0,[0.00414426],[0.00418334],[0.00466362],[0.00722892]
27783,[0.01145729],0,[0.00672802],[0.00679167],[0.00757101],[0.01173579]
27784,[0.01712664],0,[0.01005725],[0.01015256],[0.01131725],[0.017543]
27785,[0.02398527],0,[0.01408488],[0.01421849],[0.01584936],[0.02456842]
27786,[0.03231807],0,[0.01897818],[0.01915833],[0.02135558],[0.03310385]
27787,[0.04335752],0,[0.02546092],[0.02570272],[0.02865033],[0.04441174]
27788,[0.06148889],0,[0.03610828],[0.03645133],[0.04063134],[0.06298402]
27789,[0.09034333],0,[0.05305259],[0.05355677],[0.05969804],[0.09254012]
27790,[0.12691194],0,[0.07452693],[0.07523531],[0.08386218],[0.12999798]
27791,[0.16588696],0,[0.09741439],[0.0983404],[0.10961645],[0.16992076]
27792,[0.20477899],0,[0.12025312],[0.12139631],[0.13531588],[0.20975854]
27793,[0.2427276],0,[0.14253784],[0.14389293],[0.16039191],[0.24862995]
27794,[0.27692001],0,[0.16261679],[0.16416283],[0.18298588],[0.28365384]
27795,[0.30351219],0,[0.17823262],[0.17992716],[0.20055768],[0.31089267]
27796,[0.32360899],0,[0.19003414],[0.1918409],[0.21383741],[0.33147814]
27797,[0.33942667],0,[0.19932281],[0.20121791],[0.22428954],[0.34768046]
27798,[0.35073844],0,[0.20596547],[0.20792376],[0.23176425],[0.35926733]
27799,[0.35982425],0,[0.21130097],[0.21331001],[0.23776808],[0.3685741]
27800,[0.36979135],0,[0.217154],[0.2192187],[0.24435426],[0.3787836]
27801,[0.38171894],0,[0.2241583],[0.22628961],[0.25223591],[0.39100125]
27802,[0.39529832],0,[0.23213258],[0.23433973],[0.26120904],[0.40491086]
27803,[0.40966547],0,[0.24056946],[0.24285685],[0.27070272],[0.41962741]
27804,[0.42419383],0,[0.24910102],[0.25146954],[0.28030292],[0.43450907]
27805,[0.43832326],0,[0.25739832],[0.25984574],[0.28963951],[0.44898214]
27806,[0.45010854],0,[0.26431906],[0.26683227],[0.29742709],[0.46105405]
27807,[0.45756713],0,[0.268699],[0.27125382],[0.30235563],[0.46869399]
